non_poi_variant,removed_non_poi,poi_feature_count,poi_features,features,feature_list,mae,r2,elapsed_seconds
no_humidity,humidity,2,poi_lifestyle_services_count|poi_food_beverage_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_lifestyle_services_count|poi_food_beverage_ratio,0.12842235022196458,0.5116757763948613,4.8332474999988335
no_humidity,humidity,2,poi_lifestyle_services_count|poi_food_beverage_count,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_lifestyle_services_count|poi_food_beverage_count,0.12850957522764722,0.5116668608785282,4.672636900002544
no_humidity_evening_peak,humidity|is_evening_peak,1,poi_lifestyle_ratio,13,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_ratio,0.1283609503319987,0.5116188840438884,4.90545259999999
no_humidity,humidity,3,poi_total_count|poi_food_beverage_count|poi_food_beverage_ratio,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_total_count|poi_food_beverage_count|poi_food_beverage_ratio,0.12844048805996686,0.5116014768348709,4.661578200000804
no_humidity,humidity,3,poi_lifestyle_services_count|poi_business_residential_count|poi_food_beverage_count,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_lifestyle_services_count|poi_business_residential_count|poi_food_beverage_count,0.12831723998521974,0.5115929552617865,4.71630450000157
no_humidity,humidity,3,poi_food_beverage_count|poi_lifestyle_ratio|poi_food_beverage_ratio,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_food_beverage_count|poi_lifestyle_ratio|poi_food_beverage_ratio,0.12838955049720108,0.5115791924635007,4.514813499998127
all_non_poi,,2,poi_total_count|poi_business_residential_ratio,16,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_total_count|poi_business_residential_ratio,0.12832176676908116,0.511569058543501,5.4998204999974405
no_humidity_evening_peak,humidity|is_evening_peak,2,poi_total_count|poi_business_residential_count,14,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_business_residential_count,0.1283499626528312,0.511565762458251,4.978215899998759
no_humidity_evening_peak,humidity|is_evening_peak,2,poi_total_count|poi_lifestyle_ratio,14,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_lifestyle_ratio,0.12831508763882538,0.5115259934822816,4.742869199999404
no_humidity,humidity,2,poi_total_count|poi_food_beverage_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_total_count|poi_food_beverage_ratio,0.12839459648216653,0.5114946632756062,4.822516600001109
no_humidity,humidity,3,poi_lifestyle_services_count|poi_food_beverage_count|poi_lifestyle_ratio,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_lifestyle_services_count|poi_food_beverage_count|poi_lifestyle_ratio,0.12832233489374714,0.5114852183391669,4.958599099998537
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_lifestyle_services_count|poi_food_beverage_count|poi_food_beverage_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_services_count|poi_food_beverage_count|poi_food_beverage_ratio,0.128464332458613,0.5114824106189297,4.534922299997561
no_humidity_evening_peak,humidity|is_evening_peak,2,poi_business_residential_ratio|poi_food_beverage_ratio,14,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_business_residential_ratio|poi_food_beverage_ratio,0.1283202930649934,0.5114575784523238,5.0628049000006285
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_total_count|poi_business_residential_count|poi_food_beverage_count,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_business_residential_count|poi_food_beverage_count,0.1284229951914024,0.5114123470893107,8.02157520000037
no_humidity_evening_peak,humidity|is_evening_peak,2,poi_business_residential_count|poi_lifestyle_ratio,14,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_business_residential_count|poi_lifestyle_ratio,0.12834038822823798,0.5113856087375928,4.674778699998569
no_humidity,humidity,3,poi_food_beverage_count|poi_business_residential_ratio|poi_food_beverage_ratio,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_food_beverage_count|poi_business_residential_ratio|poi_food_beverage_ratio,0.12830617248405424,0.5113689087649975,5.177784700001212
no_humidity,humidity,2,poi_food_beverage_count|poi_lifestyle_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_food_beverage_count|poi_lifestyle_ratio,0.12835646654141064,0.5113590081562406,4.802664099999674
no_humidity,humidity,3,poi_total_count|poi_lifestyle_services_count|poi_food_beverage_ratio,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_total_count|poi_lifestyle_services_count|poi_food_beverage_ratio,0.12841152859589483,0.5113467412648284,4.663286099999823
no_humidity_evening_peak,humidity|is_evening_peak,2,poi_business_residential_count|poi_food_beverage_ratio,14,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_business_residential_count|poi_food_beverage_ratio,0.12833936740431118,0.5113336981118328,4.846536600001855
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_total_count|poi_business_residential_count|poi_food_beverage_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_business_residential_count|poi_food_beverage_ratio,0.12839311627783878,0.5113150926400277,4.894687899999553
no_evening_peak,is_evening_peak,3,poi_lifestyle_services_count|poi_business_residential_count|poi_business_residential_ratio,16,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_services_count|poi_business_residential_count|poi_business_residential_ratio,0.12838877540274432,0.511175770110889,4.609017099999619
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_food_beverage_count|poi_business_residential_ratio|poi_food_beverage_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_food_beverage_count|poi_business_residential_ratio|poi_food_beverage_ratio,0.12840110690489973,0.5111611644594887,4.305177300000651
no_humidity_evening_peak,humidity|is_evening_peak,1,poi_business_residential_count,13,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_business_residential_count,0.12840304315277315,0.5111489704717758,4.647966399999859
no_humidity_evening_peak,humidity|is_evening_peak,2,poi_lifestyle_services_count|poi_lifestyle_ratio,14,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_services_count|poi_lifestyle_ratio,0.12840512743516982,0.5111035964062276,4.50138369999695
no_evening_peak,is_evening_peak,3,poi_total_count|poi_food_beverage_count|poi_lifestyle_ratio,16,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_food_beverage_count|poi_lifestyle_ratio,0.12842222411673382,0.511028611509688,4.529890500001784
no_evening_peak,is_evening_peak,3,poi_lifestyle_services_count|poi_food_beverage_count|poi_business_residential_ratio,16,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_services_count|poi_food_beverage_count|poi_business_residential_ratio,0.12836499399486245,0.5110218635957552,4.387770200002706
no_evening_peak,is_evening_peak,3,poi_total_count|poi_lifestyle_services_count|poi_lifestyle_ratio,16,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_lifestyle_services_count|poi_lifestyle_ratio,0.12840729660807962,0.5109753475221672,5.289011100001517
no_humidity_evening_peak,humidity|is_evening_peak,2,poi_business_residential_count|poi_business_residential_ratio,14,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_business_residential_count|poi_business_residential_ratio,0.1284065952578695,0.5109472319193098,4.7737457000002905
no_humidity_evening_peak,humidity|is_evening_peak,2,poi_food_beverage_count|poi_lifestyle_ratio,14,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_food_beverage_count|poi_lifestyle_ratio,0.1284180243816625,0.5109033105127367,4.92572360000122
no_humidity_evening_peak,humidity|is_evening_peak,1,poi_food_beverage_ratio,13,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_food_beverage_ratio,0.1284970007079917,0.5108634035734527,4.721727100000862
all_non_poi,,2,poi_lifestyle_services_count|poi_lifestyle_ratio,16,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_lifestyle_services_count|poi_lifestyle_ratio,0.1283833202687667,0.5108572297964362,4.200254700001096
no_evening_peak,is_evening_peak,3,poi_total_count|poi_food_beverage_count|poi_business_residential_ratio,16,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_food_beverage_count|poi_business_residential_ratio,0.12840109509248152,0.5108490620603345,7.546631199998956
no_humidity_evening_peak,humidity|is_evening_peak,1,poi_business_residential_ratio,13,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_business_residential_ratio,0.1284502914887125,0.5108280773579004,4.670509999999922
no_humidity_evening_peak,humidity|is_evening_peak,2,poi_total_count|poi_lifestyle_services_count,14,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_lifestyle_services_count,0.12850672898287477,0.5108231403911611,4.723564299998543
no_evening_peak,is_evening_peak,3,poi_total_count|poi_lifestyle_services_count|poi_business_residential_ratio,16,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_lifestyle_services_count|poi_business_residential_ratio,0.12846199072999123,0.5107979305339361,5.060495300000184
no_evening_peak,is_evening_peak,3,poi_lifestyle_services_count|poi_business_residential_count|poi_food_beverage_count,16,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_services_count|poi_business_residential_count|poi_food_beverage_count,0.12843447600054175,0.5107562458939157,5.057271300000139
no_humidity,humidity,2,poi_business_residential_count|poi_food_beverage_count,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_business_residential_count|poi_food_beverage_count,0.12849279868520055,0.5107393768816637,4.819200899997668
no_evening_peak,is_evening_peak,3,poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio,16,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio,0.12842239582980733,0.5106984177177538,4.575278600001184
no_humidity_evening_peak,humidity|is_evening_peak,2,poi_business_residential_count|poi_food_beverage_count,14,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_business_residential_count|poi_food_beverage_count,0.12850166512466596,0.51066780971349,4.735695799998211
all_non_poi,,3,poi_lifestyle_services_count|poi_lifestyle_ratio|poi_food_beverage_ratio,17,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_food_beverage_ratio,0.12858160861451434,0.5106509188350619,4.354502500002127
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_total_count|poi_food_beverage_count|poi_food_beverage_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_food_beverage_count|poi_food_beverage_ratio,0.12854805231919172,0.5106348918118173,6.209581800001615
no_evening_peak,is_evening_peak,3,poi_total_count|poi_business_residential_count|poi_food_beverage_count,16,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_business_residential_count|poi_food_beverage_count,0.12848355215222318,0.5106173073162525,4.739193199999136
no_humidity_evening_peak,humidity|is_evening_peak,1,poi_food_beverage_count,13,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_food_beverage_count,0.12850223648297882,0.5106066116149337,4.916617999999289
no_humidity_evening_peak,humidity|is_evening_peak,2,poi_food_beverage_count|poi_business_residential_ratio,14,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_food_beverage_count|poi_business_residential_ratio,0.12853282863451967,0.5105469868982695,5.215637700002844
no_evening_peak,is_evening_peak,3,poi_total_count|poi_business_residential_count|poi_lifestyle_ratio,16,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_business_residential_count|poi_lifestyle_ratio,0.12846340265716136,0.5105092953131378,3.7900207999991835
no_evening_peak,is_evening_peak,2,poi_business_residential_count|poi_business_residential_ratio,15,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_business_residential_count|poi_business_residential_ratio,0.12852153558896398,0.5104969369411636,4.942229100000986
no_humidity_evening_peak,humidity|is_evening_peak,2,poi_total_count|poi_food_beverage_ratio,14,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_food_beverage_ratio,0.12861418663958882,0.510489339979775,4.724642400000448
no_evening_peak,is_evening_peak,3,poi_total_count|poi_business_residential_count|poi_business_residential_ratio,16,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_business_residential_count|poi_business_residential_ratio,0.12850945145636639,0.5104822216603166,3.917055599999003
no_humidity_evening_peak,humidity|is_evening_peak,2,poi_lifestyle_services_count|poi_food_beverage_ratio,14,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_services_count|poi_food_beverage_ratio,0.12856414150146234,0.5104626511296035,4.800243799996679
no_evening_peak,is_evening_peak,3,poi_total_count|poi_business_residential_count|poi_food_beverage_ratio,16,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_business_residential_count|poi_food_beverage_ratio,0.12852221908657924,0.5104300035381244,4.683444499998586
no_evening_peak,is_evening_peak,2,poi_lifestyle_services_count|poi_business_residential_ratio,15,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_services_count|poi_business_residential_ratio,0.12851382652798649,0.5104189038696914,6.167382499999803
all_non_poi,,2,poi_lifestyle_services_count|poi_business_residential_ratio,16,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_lifestyle_services_count|poi_business_residential_ratio,0.12844422004847458,0.5103997989318396,4.637104600002203
all_non_poi,,3,poi_total_count|poi_lifestyle_ratio|poi_business_residential_ratio,17,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_total_count|poi_lifestyle_ratio|poi_business_residential_ratio,0.128505529727814,0.5103868405885315,4.6397931999999855
no_humidity_evening_peak,humidity|is_evening_peak,2,poi_lifestyle_ratio|poi_business_residential_ratio,14,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_ratio|poi_business_residential_ratio,0.1285133972809244,0.5103367000180987,4.96953460000077
all_non_poi,,3,poi_lifestyle_services_count|poi_food_beverage_count|poi_business_residential_ratio,17,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_lifestyle_services_count|poi_food_beverage_count|poi_business_residential_ratio,0.12868515614701131,0.5103182352500715,4.432985700001154
no_evening_peak,is_evening_peak,2,poi_business_residential_ratio|poi_food_beverage_ratio,15,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_business_residential_ratio|poi_food_beverage_ratio,0.12850315451544392,0.5103041489955349,5.30601299999762
all_non_poi,,3,poi_lifestyle_services_count|poi_business_residential_count|poi_lifestyle_ratio,17,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_lifestyle_services_count|poi_business_residential_count|poi_lifestyle_ratio,0.1285956237190112,0.5102882163222124,4.309952500003419
no_evening_peak,is_evening_peak,2,poi_lifestyle_ratio|poi_business_residential_ratio,15,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_ratio|poi_business_residential_ratio,0.1284825786428508,0.5102874059518759,6.411229800000001
no_humidity_evening_peak,humidity|is_evening_peak,2,poi_lifestyle_services_count|poi_business_residential_count,14,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_services_count|poi_business_residential_count,0.12844788033224216,0.5102802706626882,4.614574999999604
no_evening_peak,is_evening_peak,3,poi_business_residential_count|poi_lifestyle_ratio|poi_food_beverage_ratio,16,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_business_residential_count|poi_lifestyle_ratio|poi_food_beverage_ratio,0.12846788116321065,0.5102536621135388,4.711185899999691
no_humidity_evening_peak,humidity|is_evening_peak,2,poi_total_count|poi_food_beverage_count,14,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_food_beverage_count,0.12860467956731664,0.5102510619188253,5.200172400000156
all_non_poi,,3,poi_business_residential_count|poi_lifestyle_ratio|poi_business_residential_ratio,17,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_business_residential_count|poi_lifestyle_ratio|poi_business_residential_ratio,0.12853711915809365,0.510229670542096,4.304388199998357
no_evening_peak,is_evening_peak,2,poi_business_residential_count|poi_food_beverage_ratio,15,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_business_residential_count|poi_food_beverage_ratio,0.12845034454544318,0.510224924686195,5.188264899999922
no_evening_peak,is_evening_peak,3,poi_lifestyle_services_count|poi_business_residential_count|poi_food_beverage_ratio,16,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_services_count|poi_business_residential_count|poi_food_beverage_ratio,0.12855776399723481,0.5101955331581154,3.646880100000999
no_evening_peak,is_evening_peak,3,poi_lifestyle_services_count|poi_business_residential_ratio|poi_food_beverage_ratio,16,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_services_count|poi_business_residential_ratio|poi_food_beverage_ratio,0.12846383406552053,0.5101724435334437,4.275490200001514
no_evening_peak,is_evening_peak,3,poi_business_residential_count|poi_food_beverage_count|poi_business_residential_ratio,16,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_business_residential_count|poi_food_beverage_count|poi_business_residential_ratio,0.12848613435498177,0.510171368083102,4.335399299998244
no_evening_peak,is_evening_peak,3,poi_total_count|poi_lifestyle_services_count|poi_food_beverage_count,16,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_lifestyle_services_count|poi_food_beverage_count,0.12861141425924486,0.5101686329662047,4.684447299998283
no_evening_peak,is_evening_peak,3,poi_lifestyle_services_count|poi_food_beverage_count|poi_lifestyle_ratio,16,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_services_count|poi_food_beverage_count|poi_lifestyle_ratio,0.12845945772741416,0.5101671628642163,4.3263369999986026
no_evening_peak,is_evening_peak,2,poi_lifestyle_services_count|poi_business_residential_count,15,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_services_count|poi_business_residential_count,0.12866831751667276,0.5101527181902341,8.270190899998852
no_evening_peak,is_evening_peak,3,poi_business_residential_count|poi_business_residential_ratio|poi_food_beverage_ratio,16,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_business_residential_count|poi_business_residential_ratio|poi_food_beverage_ratio,0.1284701502743058,0.5101217308661536,5.179736199999752
all_non_poi,,3,poi_total_count|poi_lifestyle_services_count|poi_lifestyle_ratio,17,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_total_count|poi_lifestyle_services_count|poi_lifestyle_ratio,0.12866250533096668,0.51012126483908,4.484742200002074
no_evening_peak,is_evening_peak,3,poi_total_count|poi_lifestyle_services_count|poi_business_residential_count,16,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_lifestyle_services_count|poi_business_residential_count,0.1285530158143941,0.5101152888132688,5.229569099999935
no_evening_peak,is_evening_peak,3,poi_lifestyle_services_count|poi_business_residential_count|poi_lifestyle_ratio,16,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_services_count|poi_business_residential_count|poi_lifestyle_ratio,0.1284437005900829,0.510101046279847,5.761217199997191
all_non_poi,,2,poi_total_count|poi_business_residential_count,16,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_total_count|poi_business_residential_count,0.12852580870988142,0.5100899021982832,4.656306799999584
all_non_poi,,3,poi_lifestyle_services_count|poi_business_residential_count|poi_business_residential_ratio,17,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_lifestyle_services_count|poi_business_residential_count|poi_business_residential_ratio,0.12861800268841145,0.5100666092167664,5.865278799999942
no_humidity,humidity,1,poi_lifestyle_services_count,14,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_lifestyle_services_count,0.12859836892538343,0.5100562148026809,4.883519899998646
no_evening_peak,is_evening_peak,2,poi_total_count|poi_lifestyle_ratio,15,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_lifestyle_ratio,0.12852476959704426,0.5100542324103192,4.493120200000703
all_non_poi,,2,poi_lifestyle_services_count|poi_business_residential_count,16,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_lifestyle_services_count|poi_business_residential_count,0.1286254396082754,0.5100388302348811,4.493300900001486
all_non_poi,,2,poi_total_count|poi_lifestyle_ratio,16,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_total_count|poi_lifestyle_ratio,0.12859316112983937,0.510034490781935,5.5204716000007465
all_non_poi,,2,poi_food_beverage_count|poi_business_residential_ratio,16,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_food_beverage_count|poi_business_residential_ratio,0.1285442116311176,0.5099978896027513,4.811005499999737
all_non_poi,,3,poi_business_residential_count|poi_business_residential_ratio|poi_food_beverage_ratio,17,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_business_residential_count|poi_business_residential_ratio|poi_food_beverage_ratio,0.1286051653585059,0.5099957841766783,4.517388899999787
no_evening_peak,is_evening_peak,3,poi_lifestyle_services_count|poi_lifestyle_ratio|poi_food_beverage_ratio,16,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_food_beverage_ratio,0.12848961118750385,0.5099923662624718,4.53881199999887
