stage,trial,metric_scope,prediction_horizon_min,test_rows,target_mean,mae,relative_mae,r2,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,reg_alpha,reg_lambda
stage1,58,validation,60.0,10084,0.24538690556167989,0.03697827010204547,0.15069373819032367,0.9079387804792082,500,6,0.08,0.85,0.85,10,0.1,3.0
stage1,58,validation,90.0,9989,0.23830317805463633,0.04462687931872101,0.18726934186538335,0.8838138949524276,500,6,0.08,0.85,0.85,10,0.1,3.0
stage1,58,validation,120.0,9948,0.24625713515464295,0.05127742222542302,0.20822715326896885,0.8727141332721225,500,6,0.08,0.85,0.85,10,0.1,3.0
stage1,59,validation,5.0,10033,0.24673761397355856,0.01518278878632723,0.061534147719991654,0.969623499604781,1200,8,0.04,0.85,0.85,1,0.0,3.0
stage1,59,validation,10.0,10226,0.24492056776600468,0.019604394153340986,0.08004388660437405,0.9476774753632335,1200,8,0.04,0.85,0.85,1,0.0,3.0
stage1,59,validation,15.0,10050,0.24787172644001382,0.02058485477578546,0.08304640094063773,0.9546799211977653,1200,8,0.04,0.85,0.85,1,0.0,3.0
stage1,59,validation,20.0,10014,0.24464012772246985,0.021957076086317837,0.08975255323291392,0.9532649944199775,1200,8,0.04,0.85,0.85,1,0.0,3.0
stage1,59,validation,30.0,10182,0.24292622524049884,0.026592300095921978,0.10946656775980196,0.9368598983825874,1200,8,0.04,0.85,0.85,1,0.0,3.0
stage1,59,validation,45.0,10105,0.24047493207258544,0.03132918845147673,0.13028047531382717,0.9232869162175417,1200,8,0.04,0.85,0.85,1,0.0,3.0
stage1,59,validation,60.0,10084,0.24538690556167989,0.036667015354977364,0.1494253137552233,0.9071245699938527,1200,8,0.04,0.85,0.85,1,0.0,3.0
stage1,59,validation,90.0,9989,0.23830317805463633,0.04446579074570723,0.18659336022582315,0.882514558859526,1200,8,0.04,0.85,0.85,1,0.0,3.0
stage1,59,validation,120.0,9948,0.24625713515464295,0.05152030829858186,0.20921346407375557,0.8701350499895277,1200,8,0.04,0.85,0.85,1,0.0,3.0
stage1,60,validation,5.0,10033,0.24673761397355856,0.017534775542487162,0.07106648743213616,0.9702478510743996,1200,3,0.04,1.0,0.85,1,0.1,10.0
stage1,60,validation,10.0,10226,0.24492056776600468,0.022059725939178366,0.09006889923697248,0.9490418042899019,1200,3,0.04,1.0,0.85,1,0.1,10.0
stage1,60,validation,15.0,10050,0.24787172644001382,0.02250357970977841,0.09078719881843558,0.9575359787177091,1200,3,0.04,1.0,0.85,1,0.1,10.0
stage1,60,validation,20.0,10014,0.24464012772246985,0.02368976431229332,0.09683515346741478,0.9528650079358549,1200,3,0.04,1.0,0.85,1,0.1,10.0
stage1,60,validation,30.0,10182,0.24292622524049884,0.027750213231907975,0.11423308950869775,0.9399855199108069,1200,3,0.04,1.0,0.85,1,0.1,10.0
stage1,60,validation,45.0,10105,0.24047493207258544,0.032119525343531366,0.1335670419644254,0.921903222326597,1200,3,0.04,1.0,0.85,1,0.1,10.0
stage1,60,validation,60.0,10084,0.24538690556167989,0.037904548950272024,0.15446850704405019,0.9056806509219995,1200,3,0.04,1.0,0.85,1,0.1,10.0
stage1,60,validation,90.0,9989,0.23830317805463633,0.04523229714654451,0.1898098779705489,0.8816268151268116,1200,3,0.04,1.0,0.85,1,0.1,10.0
stage1,60,validation,120.0,9948,0.24625713515464295,0.05148522537939356,0.20907099949433833,0.8692602332753284,1200,3,0.04,1.0,0.85,1,0.1,10.0
stage1,61,validation,5.0,10033,0.24673761397355856,0.022776305891606743,0.09230982469518226,0.9673895838848813,300,8,0.01,0.7,0.85,1,0.01,5.0
stage1,61,validation,10.0,10226,0.24492056776600468,0.026230975889334034,0.10709993092288973,0.9469929581296123,300,8,0.01,0.7,0.85,1,0.01,5.0
stage1,61,validation,15.0,10050,0.24787172644001382,0.026788392868940133,0.10807361232231162,0.9546626019981918,300,8,0.01,0.7,0.85,1,0.01,5.0
stage1,61,validation,20.0,10014,0.24464012772246985,0.028320147248065204,0.11576247736509025,0.9505855891648904,300,8,0.01,0.7,0.85,1,0.01,5.0
stage1,61,validation,30.0,10182,0.24292622524049884,0.03253580615070303,0.133932868378012,0.9367469663717766,300,8,0.01,0.7,0.85,1,0.01,5.0
stage1,61,validation,45.0,10105,0.24047493207258544,0.036611100558522715,0.15224497723310282,0.9205557919747092,300,8,0.01,0.7,0.85,1,0.01,5.0
stage1,61,validation,60.0,10084,0.24538690556167989,0.04199225412804637,0.17112671123150577,0.9048336563740134,300,8,0.01,0.7,0.85,1,0.01,5.0
stage1,61,validation,90.0,9989,0.23830317805463633,0.04947739792831535,0.20762374355314536,0.8814657343339872,300,8,0.01,0.7,0.85,1,0.01,5.0
stage1,61,validation,120.0,9948,0.24625713515464295,0.055747135491302696,0.22637774721246137,0.8662434803451986,300,8,0.01,0.7,0.85,1,0.01,5.0
stage1,62,validation,5.0,10033,0.24673761397355856,0.015702229194084573,0.06363938169462598,0.9707258059754648,800,5,0.06,0.7,0.85,1,0.01,5.0
stage1,62,validation,10.0,10226,0.24492056776600468,0.020236371205442832,0.08262422135480477,0.9487485167715997,800,5,0.06,0.7,0.85,1,0.01,5.0
stage1,62,validation,15.0,10050,0.24787172644001382,0.02090958662783709,0.08435648118543004,0.9558838045141115,800,5,0.06,0.7,0.85,1,0.01,5.0
stage1,62,validation,20.0,10014,0.24464012772246985,0.022085332141534204,0.09027681740989256,0.9539380205418602,800,5,0.06,0.7,0.85,1,0.01,5.0
stage1,62,validation,30.0,10182,0.24292622524049884,0.026388997691424988,0.10862967827083994,0.9385386941234672,800,5,0.06,0.7,0.85,1,0.01,5.0
stage1,62,validation,45.0,10105,0.24047493207258544,0.031234700952190518,0.12988755494382498,0.9241966313131343,800,5,0.06,0.7,0.85,1,0.01,5.0
stage1,62,validation,60.0,10084,0.24538690556167989,0.037371887373203974,0.15229780614275795,0.9063869737764674,800,5,0.06,0.7,0.85,1,0.01,5.0
stage1,62,validation,90.0,9989,0.23830317805463633,0.04525433581064676,0.18990235959115573,0.8821403644691451,800,5,0.06,0.7,0.85,1,0.01,5.0
stage1,62,validation,120.0,9948,0.24625713515464295,0.051410255864435817,0.2087665635846512,0.8718188145776815,800,5,0.06,0.7,0.85,1,0.01,5.0
stage1,63,validation,5.0,10033,0.24673761397355856,0.014883756670532572,0.06032220394304201,0.9709308654900521,800,8,0.01,0.7,0.7,1,0.01,1.0
stage1,63,validation,10.0,10226,0.24492056776600468,0.019091550783921107,0.07794996948627457,0.9497066026017358,800,8,0.01,0.7,0.7,1,0.01,1.0
stage1,63,validation,15.0,10050,0.24787172644001382,0.01985913129423747,0.08011858221774026,0.957669879660003,800,8,0.01,0.7,0.7,1,0.01,1.0
stage1,63,validation,20.0,10014,0.24464012772246985,0.021513267964113545,0.08793842680019817,0.9540056289592034,800,8,0.01,0.7,0.7,1,0.01,1.0
stage1,63,validation,30.0,10182,0.24292622524049884,0.025942928639494465,0.10679344568010624,0.9399736568856685,800,8,0.01,0.7,0.7,1,0.01,1.0
stage1,63,validation,45.0,10105,0.24047493207258544,0.030584824569804325,0.12718508455830457,0.9246722666606125,800,8,0.01,0.7,0.7,1,0.01,1.0
stage1,63,validation,60.0,10084,0.24538690556167989,0.03650228271286255,0.14875399577377785,0.9082777186137798,800,8,0.01,0.7,0.7,1,0.01,1.0
stage1,63,validation,90.0,9989,0.23830317805463633,0.04428558164108638,0.18583714242758828,0.8849107844162739,800,8,0.01,0.7,0.7,1,0.01,1.0
stage1,63,validation,120.0,9948,0.24625713515464295,0.05092466102326111,0.20679466197510085,0.8714295119012607,800,8,0.01,0.7,0.7,1,0.01,1.0
stage1,64,validation,5.0,10033,0.24673761397355856,0.01726246466148765,0.06996284183625756,0.9704399591069924,1200,3,0.06,0.85,0.85,5,0.1,10.0
stage1,64,validation,10.0,10226,0.24492056776600468,0.021698328431163434,0.08859332896816513,0.949178241663007,1200,3,0.06,0.85,0.85,5,0.1,10.0
stage1,64,validation,15.0,10050,0.24787172644001382,0.022563829870872854,0.09103026873996221,0.9564605776506044,1200,3,0.06,0.85,0.85,5,0.1,10.0
stage1,64,validation,20.0,10014,0.24464012772246985,0.023421625934934187,0.09573910115639195,0.9534388838936318,1200,3,0.06,0.85,0.85,5,0.1,10.0
stage1,64,validation,30.0,10182,0.24292622524049884,0.027530186386916098,0.11332735426017097,0.9399940436900288,1200,3,0.06,0.85,0.85,5,0.1,10.0
stage1,64,validation,45.0,10105,0.24047493207258544,0.031817454269063454,0.13231089824971698,0.9226428471687279,1200,3,0.06,0.85,0.85,5,0.1,10.0
stage1,64,validation,60.0,10084,0.24538690556167989,0.037835262007754326,0.15418614909850656,0.9060753241237649,1200,3,0.06,0.85,0.85,5,0.1,10.0
stage1,64,validation,90.0,9989,0.23830317805463633,0.04556320007348497,0.19119845755073644,0.8820805640109987,1200,3,0.06,0.85,0.85,5,0.1,10.0
stage1,64,validation,120.0,9948,0.24625713515464295,0.05178237110165249,0.210277647667486,0.8699457789853581,1200,3,0.06,0.85,0.85,5,0.1,10.0
stage1,65,validation,5.0,10033,0.24673761397355856,0.01581605221536952,0.06410069369100908,0.9708950579760549,1200,4,0.06,1.0,0.85,10,1.0,5.0
stage1,65,validation,10.0,10226,0.24492056776600468,0.020860876084097136,0.08517404754682532,0.9491829045002208,1200,4,0.06,1.0,0.85,10,1.0,5.0
stage1,65,validation,15.0,10050,0.24787172644001382,0.02161405959736424,0.08719856801657025,0.9560322882754309,1200,4,0.06,1.0,0.85,10,1.0,5.0
stage1,65,validation,20.0,10014,0.24464012772246985,0.022649598534889494,0.09258333351012701,0.9540775585736632,1200,4,0.06,1.0,0.85,10,1.0,5.0
stage1,65,validation,30.0,10182,0.24292622524049884,0.02692403651523195,0.11083215280102815,0.9405371771120373,1200,4,0.06,1.0,0.85,10,1.0,5.0
stage1,65,validation,45.0,10105,0.24047493207258544,0.03176683296779322,0.13210039272702512,0.9228858748731757,1200,4,0.06,1.0,0.85,10,1.0,5.0
stage1,65,validation,60.0,10084,0.24538690556167989,0.03765638909553385,0.1534572067296746,0.9059994717175638,1200,4,0.06,1.0,0.85,10,1.0,5.0
stage1,65,validation,90.0,9989,0.23830317805463633,0.045365931634519595,0.1903706530683298,0.8824443340869841,1200,4,0.06,1.0,0.85,10,1.0,5.0
stage1,65,validation,120.0,9948,0.24625713515464295,0.051964206915361966,0.21101604582027572,0.8713296407617319,1200,4,0.06,1.0,0.85,10,1.0,5.0
stage1,66,validation,5.0,10033,0.24673761397355856,0.017059091368467266,0.06913859258724692,0.9699889914039932,1200,3,0.08,0.85,1.0,1,0.0,1.0
stage1,66,validation,10.0,10226,0.24492056776600468,0.021463690139962414,0.08763531105508732,0.9477058885869741,1200,3,0.08,0.85,1.0,1,0.0,1.0
stage1,66,validation,15.0,10050,0.24787172644001382,0.02238979695256644,0.09032815994842752,0.9541252073721811,1200,3,0.08,0.85,1.0,1,0.0,1.0
stage1,66,validation,20.0,10014,0.24464012772246985,0.023264824374396604,0.09509815332008496,0.9522871610137801,1200,3,0.08,0.85,1.0,1,0.0,1.0
stage1,66,validation,30.0,10182,0.24292622524049884,0.02760400401696667,0.11363122276995204,0.9385606426338575,1200,3,0.08,0.85,1.0,1,0.0,1.0
stage1,66,validation,45.0,10105,0.24047493207258544,0.031760499269634056,0.13207405443843687,0.9215224812616821,1200,3,0.08,0.85,1.0,1,0.0,1.0
stage1,66,validation,60.0,10084,0.24538690556167989,0.037835735197049004,0.15418807743813656,0.9045050455818688,1200,3,0.08,0.85,1.0,1,0.0,1.0
stage1,66,validation,90.0,9989,0.23830317805463633,0.04535279631587187,0.1903155328691157,0.8796652584589226,1200,3,0.08,0.85,1.0,1,0.0,1.0
stage1,66,validation,120.0,9948,0.24625713515464295,0.05171537405939038,0.21000558634337438,0.8697015958739895,1200,3,0.08,0.85,1.0,1,0.0,1.0
stage1,67,validation,5.0,10033,0.24673761397355856,0.015347416501287823,0.06220136546725509,0.9710792406800219,800,5,0.08,0.7,1.0,10,1.0,1.0
stage1,67,validation,10.0,10226,0.24492056776600468,0.019803686286554625,0.08085758769543161,0.9504099599027087,800,5,0.08,0.7,1.0,10,1.0,1.0
stage1,67,validation,15.0,10050,0.24787172644001382,0.020507201553394805,0.082733121070013,0.9576711600399784,800,5,0.08,0.7,1.0,10,1.0,1.0
stage1,67,validation,20.0,10014,0.24464012772246985,0.021725996490127242,0.08880798376125006,0.9550637998638323,800,5,0.08,0.7,1.0,10,1.0,1.0
stage1,67,validation,30.0,10182,0.24292622524049884,0.026143749060462143,0.10762011814319195,0.9405725646914063,800,5,0.08,0.7,1.0,10,1.0,1.0
stage1,67,validation,45.0,10105,0.24047493207258544,0.031478181418552874,0.13090005327063128,0.9236649058018507,800,5,0.08,0.7,1.0,10,1.0,1.0
stage1,67,validation,60.0,10084,0.24538690556167989,0.03763567792799723,0.15337280464029165,0.9053806227279263,800,5,0.08,0.7,1.0,10,1.0,1.0
stage1,67,validation,90.0,9989,0.23830317805463633,0.04544071418788566,0.1906844657248648,0.8808482796465276,800,5,0.08,0.7,1.0,10,1.0,1.0
stage1,67,validation,120.0,9948,0.24625713515464295,0.05173302761784168,0.21007727384367852,0.8717928961374691,800,5,0.08,0.7,1.0,10,1.0,1.0
stage1,68,validation,5.0,10033,0.24673761397355856,0.023940037870601952,0.09702630046980784,0.9671404247271177,300,6,0.01,0.85,0.7,10,0.0,10.0
stage1,68,validation,10.0,10226,0.24492056776600468,0.02710619904795485,0.11067342892105295,0.9478393229599225,300,6,0.01,0.85,0.7,10,0.0,10.0
stage1,68,validation,15.0,10050,0.24787172644001382,0.027553946100437026,0.1111621179880926,0.955902054859158,300,6,0.01,0.85,0.7,10,0.0,10.0
stage1,68,validation,20.0,10014,0.24464012772246985,0.02904470438942568,0.11872420383288561,0.9512294595759219,300,6,0.01,0.85,0.7,10,0.0,10.0
stage1,68,validation,30.0,10182,0.24292622524049884,0.03307915060581371,0.13616953284094832,0.9378010887131276,300,6,0.01,0.85,0.7,10,0.0,10.0
stage1,68,validation,45.0,10105,0.24047493207258544,0.036829929814900096,0.1531549650413594,0.9208680376067371,300,6,0.01,0.85,0.7,10,0.0,10.0
stage1,68,validation,60.0,10084,0.24538690556167989,0.042410589803831514,0.17283151155419452,0.9039744337473357,300,6,0.01,0.85,0.7,10,0.0,10.0
stage1,68,validation,90.0,9989,0.23830317805463633,0.04949166180430902,0.20768359955720755,0.8820267198173243,300,6,0.01,0.85,0.7,10,0.0,10.0
stage1,68,validation,120.0,9948,0.24625713515464295,0.055739099709388826,0.22634511554106299,0.8648666848232947,300,6,0.01,0.85,0.7,10,0.0,10.0
stage1,69,validation,5.0,10033,0.24673761397355856,0.015278336197086196,0.061921390707472296,0.9711227671586986,300,6,0.06,1.0,1.0,3,1.0,10.0
stage1,69,validation,10.0,10226,0.24492056776600468,0.019721684237278006,0.08052277690340796,0.9495535712532472,300,6,0.06,1.0,1.0,3,1.0,10.0
stage1,69,validation,15.0,10050,0.24787172644001382,0.02059947745399098,0.08310539386579113,0.9565479599770136,300,6,0.06,1.0,1.0,3,1.0,10.0
stage1,69,validation,20.0,10014,0.24464012772246985,0.022050053690772585,0.09013261191470233,0.9536238016459758,300,6,0.06,1.0,1.0,3,1.0,10.0
stage1,69,validation,30.0,10182,0.24292622524049884,0.025994964473032584,0.10700764994515256,0.9401899252785119,300,6,0.06,1.0,1.0,3,1.0,10.0
stage1,69,validation,45.0,10105,0.24047493207258544,0.03059522587375587,0.12722833773177217,0.9246552724615635,300,6,0.06,1.0,1.0,3,1.0,10.0
stage1,69,validation,60.0,10084,0.24538690556167989,0.0367400820905289,0.14972307510228575,0.9077733356874614,300,6,0.06,1.0,1.0,3,1.0,10.0
stage1,69,validation,90.0,9989,0.23830317805463633,0.044390298158012216,0.18627656802728307,0.8846148581381587,300,6,0.06,1.0,1.0,3,1.0,10.0
stage1,69,validation,120.0,9948,0.24625713515464295,0.05102478634737893,0.20720125049508398,0.8719274921383049,300,6,0.06,1.0,1.0,3,1.0,10.0
stage1,70,validation,5.0,10033,0.24673761397355856,0.015721808047651224,0.06371873260205896,0.9708829439769358,500,8,0.01,0.7,0.7,1,0.01,1.0
stage1,70,validation,10.0,10226,0.24492056776600468,0.019797374785167726,0.08083181811044139,0.9499193205510483,500,8,0.01,0.7,0.7,1,0.01,1.0
stage1,70,validation,15.0,10050,0.24787172644001382,0.020446761910879137,0.08248928671510808,0.9581427005276465,500,8,0.01,0.7,0.7,1,0.01,1.0
stage1,70,validation,20.0,10014,0.24464012772246985,0.022246106589080092,0.09093400496551825,0.9536140162968113,500,8,0.01,0.7,0.7,1,0.01,1.0
stage1,70,validation,30.0,10182,0.24292622524049884,0.02669288593944828,0.10988062698056629,0.9397763398032851,500,8,0.01,0.7,0.7,1,0.01,1.0
stage1,70,validation,45.0,10105,0.24047493207258544,0.031131970613031214,0.12946035723854277,0.9242064703669335,500,8,0.01,0.7,0.7,1,0.01,1.0
stage1,70,validation,60.0,10084,0.24538690556167989,0.036979124375659804,0.1506972195236588,0.9078410750817967,500,8,0.01,0.7,0.7,1,0.01,1.0
stage1,70,validation,90.0,9989,0.23830317805463633,0.044822893667857695,0.18809188376657338,0.884507323161023,500,8,0.01,0.7,0.7,1,0.01,1.0
stage1,70,validation,120.0,9948,0.24625713515464295,0.05147289321260722,0.20902092108025055,0.8701375360465501,500,8,0.01,0.7,0.7,1,0.01,1.0
stage1,71,validation,5.0,10033,0.24673761397355856,0.01544358456758697,0.06259112390234092,0.9701731437545228,800,6,0.06,0.7,1.0,5,0.0,5.0
stage1,71,validation,10.0,10226,0.24492056776600468,0.019958506283941833,0.08148971099483178,0.9482691379176077,800,6,0.06,0.7,1.0,5,0.0,5.0
stage1,71,validation,15.0,10050,0.24787172644001382,0.02041863455014644,0.08237581124480468,0.9570394514854862,800,6,0.06,0.7,1.0,5,0.0,5.0
stage1,71,validation,20.0,10014,0.24464012772246985,0.021984019740989076,0.08986268910850423,0.9535107232337858,800,6,0.06,0.7,1.0,5,0.0,5.0
stage1,71,validation,30.0,10182,0.24292622524049884,0.026098535960607825,0.1074339994982842,0.9392046528928528,800,6,0.06,0.7,1.0,5,0.0,5.0
stage1,71,validation,45.0,10105,0.24047493207258544,0.03091839266504145,0.1285722066685478,0.9240896009399847,800,6,0.06,0.7,1.0,5,0.0,5.0
stage1,71,validation,60.0,10084,0.24538690556167989,0.03678540163408366,0.14990776117365956,0.9084358260011105,800,6,0.06,0.7,1.0,5,0.0,5.0
stage1,71,validation,90.0,9989,0.23830317805463633,0.04485192078990882,0.1882136912988442,0.8833641189206615,800,6,0.06,0.7,1.0,5,0.0,5.0
stage1,71,validation,120.0,9948,0.24625713515464295,0.05172268873136625,0.21003528973438992,0.8706403451424469,800,6,0.06,0.7,1.0,5,0.0,5.0
stage1,72,validation,5.0,10033,0.24673761397355856,0.01896133074208714,0.07684815637440312,0.9696332595130179,300,3,0.08,0.85,0.7,3,0.1,5.0
stage1,72,validation,10.0,10226,0.24492056776600468,0.022958518213793418,0.0937386289081602,0.94928879362946,300,3,0.08,0.85,0.7,3,0.1,5.0
stage1,72,validation,15.0,10050,0.24787172644001382,0.02345450969972481,0.09462357823775806,0.957294545160037,300,3,0.08,0.85,0.7,3,0.1,5.0
stage1,72,validation,20.0,10014,0.24464012772246985,0.024637914557482092,0.10071084734484928,0.952708389341149,300,3,0.08,0.85,0.7,3,0.1,5.0
stage1,72,validation,30.0,10182,0.24292622524049884,0.028321872179237016,0.11658630990210359,0.939745646690332,300,3,0.08,0.85,0.7,3,0.1,5.0
stage1,72,validation,45.0,10105,0.24047493207258544,0.03216602201066548,0.13376039545342888,0.9216968158960128,300,3,0.08,0.85,0.7,3,0.1,5.0
stage1,72,validation,60.0,10084,0.24538690556167989,0.037859350106272796,0.15428431284715213,0.9055246536370856,300,3,0.08,0.85,0.7,3,0.1,5.0
stage1,72,validation,90.0,9989,0.23830317805463633,0.04460037671188162,0.18715812804500656,0.8823768014037423,300,3,0.08,0.85,0.7,3,0.1,5.0
stage1,72,validation,120.0,9948,0.24625713515464295,0.050473254763480635,0.2049615932215924,0.8677015837445183,300,3,0.08,0.85,0.7,3,0.1,5.0
stage1,73,validation,5.0,10033,0.24673761397355856,0.015701964729840652,0.06363830985057406,0.9701344737109394,300,6,0.06,0.7,1.0,1,0.1,1.0
stage1,73,validation,10.0,10226,0.24492056776600468,0.019830606254521863,0.0809675007509695,0.9499180453459296,300,6,0.06,0.7,1.0,1,0.1,1.0
stage1,73,validation,15.0,10050,0.24787172644001382,0.020413041082232627,0.0823532452668525,0.9580920384017597,300,6,0.06,0.7,1.0,1,0.1,1.0
stage1,73,validation,20.0,10014,0.24464012772246985,0.02200241852912933,0.08993789667282143,0.9541373859266308,300,6,0.06,0.7,1.0,1,0.1,1.0
stage1,73,validation,30.0,10182,0.24292622524049884,0.026066566611834787,0.10730239843816239,0.940446204303368,300,6,0.06,0.7,1.0,1,0.1,1.0
stage1,73,validation,45.0,10105,0.24047493207258544,0.030786506215802274,0.12802376509876554,0.9248099466625184,300,6,0.06,0.7,1.0,1,0.1,1.0
stage1,73,validation,60.0,10084,0.24538690556167989,0.037010177318654316,0.15082376638614697,0.9061305127451501,300,6,0.06,0.7,1.0,1,0.1,1.0
stage1,73,validation,90.0,9989,0.23830317805463633,0.04479287537577039,0.18796591695265022,0.8829070584916792,300,6,0.06,0.7,1.0,1,0.1,1.0
stage1,73,validation,120.0,9948,0.24625713515464295,0.05110257794186597,0.20751714629415674,0.8720180055120568,300,6,0.06,0.7,1.0,1,0.1,1.0
stage1,74,validation,5.0,10033,0.24673761397355856,0.015609452369061612,0.06326336758178422,0.9697853419656548,800,6,0.08,0.85,1.0,10,0.01,5.0
stage1,74,validation,10.0,10226,0.24492056776600468,0.02007915999559388,0.08198233483917677,0.9477213921260308,800,6,0.08,0.85,1.0,10,0.01,5.0
stage1,74,validation,15.0,10050,0.24787172644001382,0.02059148176999206,0.08307313651997054,0.9563353083113512,800,6,0.08,0.85,1.0,10,0.01,5.0
stage1,74,validation,20.0,10014,0.24464012772246985,0.02210666391751997,0.09036401396339487,0.9539177316217236,800,6,0.08,0.85,1.0,10,0.01,5.0
stage1,74,validation,30.0,10182,0.24292622524049884,0.02654100702932047,0.10925542107709725,0.9388712316103918,800,6,0.08,0.85,1.0,10,0.01,5.0
stage1,74,validation,45.0,10105,0.24047493207258544,0.031149452174467594,0.129533053220971,0.9243733407426615,800,6,0.08,0.85,1.0,10,0.01,5.0
stage1,74,validation,60.0,10084,0.24538690556167989,0.03707486190858354,0.15108736883787993,0.9069939530719004,800,6,0.08,0.85,1.0,10,0.01,5.0
stage1,74,validation,90.0,9989,0.23830317805463633,0.044877706797578555,0.1883218980289442,0.882381644472807,800,6,0.08,0.85,1.0,10,0.01,5.0
stage1,74,validation,120.0,9948,0.24625713515464295,0.05210132779272351,0.2115728657364801,0.8704845721823917,800,6,0.08,0.85,1.0,10,0.01,5.0
stage1,75,validation,5.0,10033,0.24673761397355856,0.016841164966607758,0.0682553612130355,0.9709717864089743,500,5,0.02,0.85,0.7,3,0.01,5.0
stage1,75,validation,10.0,10226,0.24492056776600468,0.02079391439191435,0.08490064587707759,0.9501162500661574,500,5,0.02,0.85,0.7,3,0.01,5.0
stage1,75,validation,15.0,10050,0.24787172644001382,0.021449611147069798,0.08653512627330939,0.9583501206517514,500,5,0.02,0.85,0.7,3,0.01,5.0
stage1,75,validation,20.0,10014,0.24464012772246985,0.02272466742055875,0.09289018785314966,0.9538140627274961,500,5,0.02,0.85,0.7,3,0.01,5.0
stage1,75,validation,30.0,10182,0.24292622524049884,0.02687027080568965,0.11061082754275654,0.9407269352376986,500,5,0.02,0.85,0.7,3,0.01,5.0
stage1,75,validation,45.0,10105,0.24047493207258544,0.031386885103774714,0.13052040324228403,0.9226985862909115,500,5,0.02,0.85,0.7,3,0.01,5.0
stage1,75,validation,60.0,10084,0.24538690556167989,0.03750774270248324,0.1528514433833772,0.9060289123478759,500,5,0.02,0.85,0.7,3,0.01,5.0
stage1,75,validation,90.0,9989,0.23830317805463633,0.04501415309622389,0.18889447242664717,0.8837528305809552,500,5,0.02,0.85,0.7,3,0.01,5.0
stage1,75,validation,120.0,9948,0.24625713515464295,0.05082114349575094,0.20637429840900492,0.8704532873309043,500,5,0.02,0.85,0.7,3,0.01,5.0
stage1,76,validation,5.0,10033,0.24673761397355856,0.015895452598816695,0.06442249457968788,0.9696833992673106,1200,5,0.08,0.7,1.0,3,0.01,10.0
stage1,76,validation,10.0,10226,0.24492056776600468,0.020255580329119914,0.08270265136928781,0.9480313832218972,1200,5,0.08,0.7,1.0,3,0.01,10.0
stage1,76,validation,15.0,10050,0.24787172644001382,0.021408695156751898,0.08637005706228826,0.9541513361433654,1200,5,0.08,0.7,1.0,3,0.01,10.0
stage1,76,validation,20.0,10014,0.24464012772246985,0.022247762479484456,0.09094077364414747,0.9538016921958647,1200,5,0.08,0.7,1.0,3,0.01,10.0
stage1,76,validation,30.0,10182,0.24292622524049884,0.026434729449377418,0.10881793195941208,0.9391176157318454,1200,5,0.08,0.7,1.0,3,0.01,10.0
stage1,76,validation,45.0,10105,0.24047493207258544,0.03152245675796421,0.1310841695069048,0.9226388176370106,1200,5,0.08,0.7,1.0,3,0.01,10.0
stage1,76,validation,60.0,10084,0.24538690556167989,0.03747302619881691,0.15270996678915197,0.9051018802925068,1200,5,0.08,0.7,1.0,3,0.01,10.0
stage1,76,validation,90.0,9989,0.23830317805463633,0.0454366420854779,0.19066737781843823,0.8803151744070941,1200,5,0.08,0.7,1.0,3,0.01,10.0
stage1,76,validation,120.0,9948,0.24625713515464295,0.05208356783736389,0.21150074618003167,0.8705189794128894,1200,5,0.08,0.7,1.0,3,0.01,10.0
stage1,77,validation,5.0,10033,0.24673761397355856,0.015800712465827232,0.0640385233988706,0.9714959362727342,500,6,0.02,0.7,0.7,5,0.1,10.0
stage1,77,validation,10.0,10226,0.24492056776600468,0.019948910795031846,0.08145053303196198,0.9503910436109284,500,6,0.02,0.7,0.7,5,0.1,10.0
stage1,77,validation,15.0,10050,0.24787172644001382,0.02057543890174753,0.08300841405857916,0.9584418830609673,500,6,0.02,0.7,0.7,5,0.1,10.0
stage1,77,validation,20.0,10014,0.24464012772246985,0.021971423393123864,0.08981119981284992,0.9542611953733457,500,6,0.02,0.7,0.7,5,0.1,10.0
stage1,77,validation,30.0,10182,0.24292622524049884,0.02633669122292939,0.10841435994345963,0.9408487061636708,500,6,0.02,0.7,0.7,5,0.1,10.0
stage1,77,validation,45.0,10105,0.24047493207258544,0.030978808528128888,0.1288234422654008,0.923874301109034,500,6,0.02,0.7,0.7,5,0.1,10.0
stage1,77,validation,60.0,10084,0.24538690556167989,0.03694799610439674,0.15057036568363089,0.9079970021485925,500,6,0.02,0.7,0.7,5,0.1,10.0
stage1,77,validation,90.0,9989,0.23830317805463633,0.04462367687993238,0.1872559033589615,0.8850695509673074,500,6,0.02,0.7,0.7,5,0.1,10.0
stage1,77,validation,120.0,9948,0.24625713515464295,0.05066522381161792,0.2057411403726495,0.8718229788945346,500,6,0.02,0.7,0.7,5,0.1,10.0
stage1,78,validation,5.0,10033,0.24673761397355856,0.015432373097660615,0.06254568506654365,0.9698345062476234,800,8,0.06,0.85,0.85,3,0.1,5.0
stage1,78,validation,10.0,10226,0.24492056776600468,0.01982658131813305,0.0809510671111755,0.9478312510875829,800,8,0.06,0.85,0.85,3,0.1,5.0
stage1,78,validation,15.0,10050,0.24787172644001382,0.020814083096220615,0.08397118701336728,0.9544713290268231,800,8,0.06,0.85,0.85,3,0.1,5.0
